zone_id,timestamp,consumption_kwh,temperature_c,humidity_percent
Zone_3,2025-01-08 18:00:00,4.05,32.3,70.3
Zone_4,2025-01-08 18:00:00,3.42,24.6,48.7
Zone_5,2025-01-08 18:00:00,3.7,24.1,61.1
Zone_6,2025-01-08 18:00:00,4.22,29.9,61.3
Zone_7,2025-01-08 18:00:00,4.21,15.8,74.1
Zone_8,2025-01-08 18:00:00,3.16,18.9,48.9
Zone_9,2025-01-08 18:00:00,3.45,31.0,83.0
Zone_10,2025-01-08 18:00:00,4.22,30.5,71.6
Zone_1,2025-01-08 19:00:00,3.88,28.3,46.5
Zone_2,2025-01-08 19:00:00,3.07,22.6,57.7
Zone_3,2025-01-08 19:00:00,3.41,22.0,64.2
Zone_4,2025-01-08 19:00:00,4.5,24.7,33.6
Zone_5,2025-01-08 19:00:00,4.2,27.8,48.2
Zone_6,2025-01-08 19:00:00,3.74,21.7,55.4
Zone_7,2025-01-08 19:00:00,3.38,27.4,61.1
Zone_8,2025-01-08 19:00:00,3.89,19.0,62.8
Zone_9,2025-01-08 19:00:00,4.64,30.2,64.4
Zone_10,2025-01-08 19:00:00,4.72,20.6,56.5
Zone_1,2025-01-08 20:00:00,3.82,21.6,45.8
Zone_2,2025-01-08 20:00:00,5.19,32.4,58.5
Zone_3,2025-01-08 20:00:00,3.6,22.9,71.6
Zone_4,2025-01-08 20:00:00,4.03,25.3,55.7
Zone_5,2025-01-08 20:00:00,4.21,28.4,65.1
Zone_6,2025-01-08 20:00:00,2.3,18.2,71.4
Zone_7,2025-01-08 20:00:00,3.43,19.2,55.9
Zone_8,2025-01-08 20:00:00,4.35,24.8,48.5
Zone_9,2025-01-08 20:00:00,4.18,22.7,60.8
Zone_10,2025-01-08 20:00:00,3.32,19.4,75.7
Zone_1,2025-01-08 21:00:00,4.28,25.9,65.2
Zone_2,2025-01-08 21:00:00,3.99,18.4,50.6
Zone_3,2025-01-08 21:00:00,3.63,31.4,45.5
Zone_4,2025-01-08 21:00:00,3.34,23.7,68.6
Zone_5,2025-01-08 21:00:00,3.99,26.2,58.3
Zone_6,2025-01-08 21:00:00,3.28,23.8,50.4
Zone_7,2025-01-08 21:00:00,4.18,30.0,53.1
Zone_8,2025-01-08 21:00:00,4.1,28.0,52.6
Zone_9,2025-01-08 21:00:00,3.47,27.2,78.0
Zone_10,2025-01-08 21:00:00,4.55,26.3,73.5
Zone_1,2025-01-08 22:00:00,4.52,28.0,56.1
Zone_2,2025-01-08 22:00:00,5.21,36.5,64.5
Zone_3,2025-01-08 22:00:00,3.94,27.5,70.5
Zone_4,2025-01-08 22:00:00,4.07,25.4,57.4
Zone_5,2025-01-08 22:00:00,4.57,23.0,61.5
Zone_6,2025-01-08 22:00:00,3.49,33.9,62.6
Zone_7,2025-01-08 22:00:00,4.34,29.8,47.1
Zone_8,2025-01-08 22:00:00,3.97,29.9,52.7
Zone_9,2025-01-08 22:00:00,4.37,20.3,64.3
Zone_10,2025-01-08 22:00:00,4.16,19.1,61.9
Zone_1,2025-01-08 23:00:00,3.36,28.0,45.4
Zone_2,2025-01-08 23:00:00,4.66,24.5,61.4
Zone_3,2025-01-08 23:00:00,3.26,29.1,57.0
Zone_4,2025-01-08 23:00:00,4.56,22.9,68.6
Zone_5,2025-01-08 23:00:00,4.13,17.8,68.6
Zone_6,2025-01-08 23:00:00,4.23,15.0,52.2
Zone_7,2025-01-08 23:00:00,4.4,29.4,49.9
Zone_8,2025-01-08 23:00:00,5.26,26.0,67.4
Zone_9,2025-01-08 23:00:00,4.2,26.8,60.0
Zone_10,2025-01-08 23:00:00,4.44,18.5,58.5
Zone_1,2025-01-09 00:00:00,1.22,16.2,61.2
Zone_2,2025-01-09 00:00:00,1.61,23.1,67.5
Zone_3,2025-01-09 00:00:00,1.12,18.1,57.1
Zone_4,2025-01-09 00:00:00,1.4,21.9,56.7
Zone_5,2025-01-09 00:00:00,1.81,25.2,49.1
Zone_6,2025-01-09 00:00:00,1.96,25.3,71.6
Zone_7,2025-01-09 00:00:00,1.58,21.2,63.3
Zone_8,2025-01-09 00:00:00,2.27,21.8,54.7
Zone_9,2025-01-09 00:00:00,1.39,24.5,73.6
Zone_10,2025-01-09 00:00:00,2.8,22.6,54.8
Zone_1,2025-01-09 01:00:00,2.32,26.2,59.4
Zone_2,2025-01-09 01:00:00,1.79,16.7,64.3
Zone_3,2025-01-09 01:00:00,1.65,22.8,68.6
Zone_4,2025-01-09 01:00:00,2.61,29.0,61.3
Zone_5,2025-01-09 01:00:00,2.57,26.3,71.3
Zone_6,2025-01-09 01:00:00,1.59,22.0,73.7
Zone_7,2025-01-09 01:00:00,2.43,24.7,53.0
Zone_8,2025-01-09 01:00:00,2.37,21.0,59.9
Zone_9,2025-01-09 01:00:00,2.79,21.4,63.6
Zone_10,2025-01-09 01:00:00,2.88,21.9,76.6
Zone_1,2025-01-09 02:00:00,1.68,14.7,60.2
Zone_2,2025-01-09 02:00:00,1.64,28.3,65.5
Zone_3,2025-01-09 02:00:00,2.32,27.6,70.7
Zone_4,2025-01-09 02:00:00,2.69,19.4,62.6
Zone_5,2025-01-09 02:00:00,2.57,32.9,65.2
Zone_6,2025-01-09 02:00:00,0.73,18.2,58.6
Zone_7,2025-01-09 02:00:00,2.67,27.8,50.2
Zone_8,2025-01-09 02:00:00,2.23,22.5,57.0
Zone_9,2025-01-09 02:00:00,2.07,31.7,57.5
Zone_10,2025-01-09 02:00:00,1.72,22.2,72.0
Zone_1,2025-01-09 03:00:00,2.81,21.6,55.6
Zone_2,2025-01-09 03:00:00,2.13,29.7,60.0
Zone_3,2025-01-09 03:00:00,3.29,29.1,42.1
Zone_4,2025-01-09 03:00:00,3.12,17.1,56.9
Zone_5,2025-01-09 03:00:00,1.19,28.2,58.2
Zone_6,2025-01-09 03:00:00,2.08,28.4,47.7
Zone_7,2025-01-09 03:00:00,2.12,26.3,64.9
Zone_8,2025-01-09 03:00:00,1.6,36.1,65.6
Zone_9,2025-01-09 03:00:00,2.32,22.9,56.2
Zone_10,2025-01-09 03:00:00,2.22,16.5,77.9
Zone_1,2025-01-09 04:00:00,1.09,20.3,59.8
Zone_2,2025-01-09 04:00:00,1.74,26.0,55.8
Zone_3,2025-01-09 04:00:00,0.59,29.5,43.0
Zone_4,2025-01-09 04:00:00,1.79,20.6,60.4
Zone_5,2025-01-09 04:00:00,2.38,30.0,44.8
Zone_6,2025-01-09 04:00:00,3.39,26.7,57.3
Zone_7,2025-01-09 04:00:00,2.31,26.4,50.2
Zone_8,2025-01-09 04:00:00,2.21,17.8,67.1
Zone_9,2025-01-09 04:00:00,1.17,26.5,69.0
Zone_10,2025-01-09 04:00:00,1.35,30.1,54.8
Zone_1,2025-01-09 05:00:00,2.08,31.2,65.0
Zone_2,2025-01-09 05:00:00,1.39,22.4,53.8
Zone_3,2025-01-09 05:00:00,2.57,15.0,65.1
Zone_4,2025-01-09 05:00:00,1.71,18.8,63.7
Zone_5,2025-01-09 05:00:00,1.66,20.5,77.7
Zone_6,2025-01-09 05:00:00,1.43,21.4,56.3
Zone_7,2025-01-09 05:00:00,1.86,24.7,60.5
Zone_8,2025-01-09 05:00:00,2.25,27.6,52.1
Zone_9,2025-01-09 05:00:00,2.39,29.4,53.8
Zone_10,2025-01-09 05:00:00,2.08,31.4,65.0
Zone_1,2025-01-09 06:00:00,2.08,21.5,52.9
Zone_2,2025-01-09 06:00:00,1.1,27.5,45.7
Zone_3,2025-01-09 06:00:00,2.95,31.9,73.3
Zone_4,2025-01-09 06:00:00,2.55,27.4,52.1
Zone_5,2025-01-09 06:00:00,1.32,27.2,51.5
Zone_6,2025-01-09 06:00:00,2.1,22.2,69.3
Zone_7,2025-01-09 06:00:00,2.83,25.9,76.2
Zone_8,2025-01-09 06:00:00,2.18,30.4,66.8
Zone_9,2025-01-09 06:00:00,2.26,31.1,60.6
Zone_10,2025-01-09 06:00:00,2.29,25.3,55.8
Zone_1,2025-01-09 07:00:00,2.51,26.2,51.0
Zone_2,2025-01-09 07:00:00,2.24,19.5,49.8
Zone_3,2025-01-09 07:00:00,3.0,30.3,53.7
Zone_4,2025-01-09 07:00:00,1.96,34.3,62.8
Zone_5,2025-01-09 07:00:00,3.45,27.4,54.0
Zone_6,2025-01-09 07:00:00,3.38,22.7,46.0
Zone_7,2025-01-09 07:00:00,3.0,36.8,53.9
Zone_8,2025-01-09 07:00:00,3.32,17.7,60.5
Zone_9,2025-01-09 07:00:00,2.64,25.0,55.7
Zone_10,2025-01-09 07:00:00,2.54,35.9,69.3
Zone_1,2025-01-09 08:00:00,2.74,24.0,74.0
Zone_2,2025-01-09 08:00:00,3.09,29.1,66.0
Zone_3,2025-01-09 08:00:00,4.27,20.0,64.3
Zone_4,2025-01-09 08:00:00,3.91,25.8,61.1
Zone_5,2025-01-09 08:00:00,3.07,31.6,62.3
Zone_6,2025-01-09 08:00:00,4.24,16.6,59.8
Zone_7,2025-01-09 08:00:00,3.15,28.8,56.1
Zone_8,2025-01-09 08:00:00,2.98,25.5,59.9
Zone_9,2025-01-09 08:00:00,2.41,13.6,63.4
Zone_10,2025-01-09 08:00:00,2.18,23.5,68.2
Zone_1,2025-01-09 09:00:00,3.32,16.5,72.7
Zone_2,2025-01-09 09:00:00,2.85,30.4,63.8
Zone_3,2025-01-09 09:00:00,2.82,18.3,60.4
Zone_4,2025-01-09 09:00:00,2.91,28.4,50.7
Zone_5,2025-01-09 09:00:00,3.05,32.8,56.2
Zone_6,2025-01-09 09:00:00,2.21,36.7,46.3
Zone_7,2025-01-09 09:00:00,2.72,32.7,71.1
Zone_8,2025-01-09 09:00:00,1.91,24.9,57.9
Zone_9,2025-01-09 09:00:00,3.45,18.4,61.3
Zone_10,2025-01-09 09:00:00,3.64,22.4,37.8
Zone_1,2025-01-09 10:00:00,2.85,20.7,37.4
Zone_2,2025-01-09 10:00:00,2.76,20.9,60.0
Zone_3,2025-01-09 10:00:00,2.81,21.4,53.9
Zone_4,2025-01-09 10:00:00,4.4,19.8,63.8
Zone_5,2025-01-09 10:00:00,3.29,23.9,56.3
Zone_6,2025-01-09 10:00:00,2.96,25.6,73.6
Zone_7,2025-01-09 10:00:00,2.07,24.6,59.1
Zone_8,2025-01-09 10:00:00,2.37,24.3,65.9
Zone_9,2025-01-09 10:00:00,3.48,25.4,52.6
Zone_10,2025-01-09 10:00:00,2.56,27.0,54.7
Zone_1,2025-01-09 11:00:00,3.56,30.4,56.5
Zone_2,2025-01-09 11:00:00,3.78,24.1,54.5
Zone_3,2025-01-09 11:00:00,2.42,25.1,53.6
Zone_4,2025-01-09 11:00:00,4.2,23.1,66.2
Zone_5,2025-01-09 11:00:00,3.38,24.1,60.7
Zone_6,2025-01-09 11:00:00,2.17,29.3,59.3
Zone_7,2025-01-09 11:00:00,2.86,24.8,52.3
Zone_8,2025-01-09 11:00:00,3.32,27.7,71.0
Zone_9,2025-01-09 11:00:00,4.27,26.9,52.9
Zone_10,2025-01-09 11:00:00,2.03,26.8,67.8
Zone_1,2025-01-09 12:00:00,2.21,28.2,53.1
Zone_2,2025-01-09 12:00:00,3.26,25.3,63.1
Zone_3,2025-01-09 12:00:00,3.48,22.0,63.9
Zone_4,2025-01-09 12:00:00,3.13,29.4,64.2
Zone_5,2025-01-09 12:00:00,3.17,29.0,45.6
Zone_6,2025-01-09 12:00:00,2.84,24.1,66.8
Zone_7,2025-01-09 12:00:00,3.12,23.8,66.1
Zone_8,2025-01-09 12:00:00,3.07,27.3,71.2
Zone_9,2025-01-09 12:00:00,3.56,26.2,63.4
Zone_10,2025-01-09 12:00:00,2.05,22.6,58.7
Zone_1,2025-01-09 13:00:00,3.31,22.4,63.8
Zone_2,2025-01-09 13:00:00,2.4,26.9,60.4
Zone_3,2025-01-09 13:00:00,3.28,25.8,56.7
Zone_4,2025-01-09 13:00:00,1.99,29.7,68.1
Zone_5,2025-01-09 13:00:00,2.75,26.9,54.8
Zone_6,2025-01-09 13:00:00,1.98,21.3,59.3
Zone_7,2025-01-09 13:00:00,3.84,26.6,59.8
Zone_8,2025-01-09 13:00:00,3.28,24.9,66.2
Zone_9,2025-01-09 13:00:00,3.97,22.9,51.2
Zone_10,2025-01-09 13:00:00,2.72,33.2,51.5
Zone_1,2025-01-09 14:00:00,1.84,24.4,74.8
Zone_2,2025-01-09 14:00:00,2.69,12.9,61.7
Zone_3,2025-01-09 14:00:00,3.6,18.9,64.9
Zone_4,2025-01-09 14:00:00,1.94,25.3,71.8
Zone_5,2025-01-09 14:00:00,3.34,23.9,67.1
Zone_6,2025-01-09 14:00:00,2.69,22.4,63.4
Zone_7,2025-01-09 14:00:00,2.82,27.1,60.1
Zone_8,2025-01-09 14:00:00,3.41,16.8,70.4
Zone_9,2025-01-09 14:00:00,3.45,25.1,44.2
Zone_10,2025-01-09 14:00:00,2.32,21.5,76.0
Zone_1,2025-01-09 15:00:00,3.29,25.9,48.5
Zone_2,2025-01-09 15:00:00,3.62,35.4,55.2
Zone_3,2025-01-09 15:00:00,3.81,21.4,71.2
Zone_4,2025-01-09 15:00:00,3.08,26.7,61.7
Zone_5,2025-01-09 15:00:00,2.93,28.5,48.6
Zone_6,2025-01-09 15:00:00,3.29,27.3,50.1
Zone_7,2025-01-09 15:00:00,2.75,31.0,47.0
Zone_8,2025-01-09 15:00:00,2.92,26.1,59.8
Zone_9,2025-01-09 15:00:00,2.64,37.0,58.5
Zone_10,2025-01-09 15:00:00,2.71,25.2,74.8
Zone_1,2025-01-09 16:00:00,2.85,24.6,72.5
Zone_2,2025-01-09 16:00:00,2.82,26.4,44.3
Zone_3,2025-01-09 16:00:00,3.37,24.3,60.2
Zone_4,2025-01-09 16:00:00,3.71,23.0,62.3
Zone_5,2025-01-09 16:00:00,3.41,24.7,50.3
Zone_6,2025-01-09 16:00:00,3.44,30.6,49.6
Zone_7,2025-01-09 16:00:00,3.35,22.0,77.1
Zone_8,2025-01-09 16:00:00,3.32,32.3,53.8
Zone_9,2025-01-09 16:00:00,2.12,31.5,58.5
Zone_10,2025-01-09 16:00:00,3.86,28.7,46.9
Zone_1,2025-01-09 17:00:00,2.74,19.6,60.9
Zone_2,2025-01-09 17:00:00,3.28,16.2,54.5
Zone_3,2025-01-09 17:00:00,2.72,30.7,42.6
Zone_4,2025-01-09 17:00:00,3.16,25.2,58.5
Zone_5,2025-01-09 17:00:00,2.8,20.5,53.5
Zone_6,2025-01-09 17:00:00,2.99,24.8,48.5
Zone_7,2025-01-09 17:00:00,2.8,16.2,60.8
Zone_8,2025-01-09 17:00:00,2.28,22.9,65.4
Zone_9,2025-01-09 17:00:00,2.72,28.4,57.6
Zone_10,2025-01-09 17:00:00,3.59,25.4,64.9
Zone_1,2025-01-09 18:00:00,4.0,22.6,74.9
Zone_2,2025-01-09 18:00:00,3.86,30.7,70.7
Zone_3,2025-01-09 18:00:00,4.4,28.8,39.0
Zone_4,2025-01-09 18:00:00,3.38,31.3,53.3
Zone_5,2025-01-09 18:00:00,3.67,25.3,50.5
Zone_6,2025-01-09 18:00:00,4.17,30.9,52.4
Zone_7,2025-01-09 18:00:00,3.83,19.1,59.2
Zone_8,2025-01-09 18:00:00,4.81,26.7,56.1
Zone_9,2025-01-09 18:00:00,3.97,23.6,70.9
Zone_10,2025-01-09 18:00:00,4.33,27.6,66.8
Zone_1,2025-01-09 19:00:00,4.64,16.8,64.7
Zone_2,2025-01-09 19:00:00,3.53,33.4,64.0
Zone_3,2025-01-09 19:00:00,4.38,17.4,58.8
Zone_4,2025-01-09 19:00:00,5.04,25.4,44.1
Zone_5,2025-01-09 19:00:00,3.77,36.6,54.5
Zone_6,2025-01-09 19:00:00,3.91,26.1,51.8
Zone_7,2025-01-09 19:00:00,4.23,15.5,52.6
Zone_8,2025-01-09 19:00:00,3.63,20.1,63.0
Zone_9,2025-01-09 19:00:00,4.42,17.1,52.5
Zone_10,2025-01-09 19:00:00,4.83,23.4,67.0
Zone_1,2025-01-09 20:00:00,3.88,21.6,59.4
Zone_2,2025-01-09 20:00:00,3.41,23.2,40.8
Zone_3,2025-01-09 20:00:00,3.33,24.1,68.6
Zone_4,2025-01-09 20:00:00,3.2,32.9,53.2
Zone_5,2025-01-09 20:00:00,4.83,31.0,66.6
Zone_6,2025-01-09 20:00:00,4.51,24.9,70.4
Zone_7,2025-01-09 20:00:00,4.54,23.4,50.9
Zone_8,2025-01-09 20:00:00,4.5,26.7,63.0
Zone_9,2025-01-09 20:00:00,3.63,23.7,66.6
Zone_10,2025-01-09 20:00:00,4.67,23.4,51.2
Zone_1,2025-01-09 21:00:00,3.96,19.0,31.6
Zone_2,2025-01-09 21:00:00,2.73,25.7,58.8
Zone_3,2025-01-09 21:00:00,4.35,23.7,73.1
Zone_4,2025-01-09 21:00:00,3.5,26.8,66.3
Zone_5,2025-01-09 21:00:00,3.48,29.9,88.2
Zone_6,2025-01-09 21:00:00,4.41,26.1,53.0
Zone_7,2025-01-09 21:00:00,4.92,19.1,70.6
Zone_8,2025-01-09 21:00:00,3.79,34.7,72.0
Zone_9,2025-01-09 21:00:00,3.74,25.5,56.6
Zone_10,2025-01-09 21:00:00,3.58,21.3,54.2
Zone_1,2025-01-09 22:00:00,4.13,25.6,78.0
Zone_2,2025-01-09 22:00:00,3.81,19.7,51.7
Zone_3,2025-01-09 22:00:00,4.48,32.3,57.8
Zone_4,2025-01-09 22:00:00,4.13,22.6,57.3
Zone_5,2025-01-09 22:00:00,4.36,24.5,65.6
Zone_6,2025-01-09 22:00:00,3.98,22.6,68.9
Zone_7,2025-01-09 22:00:00,4.58,20.1,46.8
Zone_8,2025-01-09 22:00:00,3.8,28.7,55.9
Zone_9,2025-01-09 22:00:00,4.34,27.7,57.3
Zone_10,2025-01-09 22:00:00,3.9,20.6,78.5
Zone_1,2025-01-09 23:00:00,3.97,28.0,68.4
Zone_2,2025-01-09 23:00:00,3.7,29.9,68.3
Zone_3,2025-01-09 23:00:00,4.3,24.9,56.8
Zone_4,2025-01-09 23:00:00,4.81,24.5,68.3
Zone_5,2025-01-09 23:00:00,4.51,26.7,81.7
Zone_6,2025-01-09 23:00:00,4.12,26.8,56.0
Zone_7,2025-01-09 23:00:00,4.61,24.7,46.0
Zone_8,2025-01-09 23:00:00,3.78,29.8,72.9
Zone_9,2025-01-09 23:00:00,3.54,29.1,66.3
Zone_10,2025-01-09 23:00:00,4.26,27.8,67.5
Zone_1,2025-01-10 00:00:00,1.97,19.1,47.9
Zone_2,2025-01-10 00:00:00,1.23,20.1,72.7
Zone_3,2025-01-10 00:00:00,1.34,21.1,68.4
Zone_4,2025-01-10 00:00:00,2.34,14.5,70.6
Zone_5,2025-01-10 00:00:00,1.18,24.8,45.1
Zone_6,2025-01-10 00:00:00,2.69,14.4,73.0
Zone_7,2025-01-10 00:00:00,2.8,30.6,52.8
Zone_8,2025-01-10 00:00:00,1.99,26.0,40.1
Zone_9,2025-01-10 00:00:00,1.42,27.9,74.6
Zone_10,2025-01-10 00:00:00,2.05,20.9,63.9
Zone_1,2025-01-10 01:00:00,2.79,27.4,60.7
Zone_2,2025-01-10 01:00:00,2.85,30.3,66.9
Zone_3,2025-01-10 01:00:00,2.64,20.3,55.1
Zone_4,2025-01-10 01:00:00,2.27,11.5,52.4
Zone_5,2025-01-10 01:00:00,1.36,22.3,51.5
Zone_6,2025-01-10 01:00:00,1.8,24.6,67.6
Zone_7,2025-01-10 01:00:00,1.45,22.5,70.1
Zone_8,2025-01-10 01:00:00,1.26,26.0,50.6
Zone_9,2025-01-10 01:00:00,2.3,19.2,53.1
Zone_10,2025-01-10 01:00:00,2.21,29.3,60.8
Zone_1,2025-01-10 02:00:00,2.0,23.0,56.3
Zone_2,2025-01-10 02:00:00,2.3,16.8,62.2
Zone_3,2025-01-10 02:00:00,2.11,24.9,68.9
Zone_4,2025-01-10 02:00:00,2.15,11.0,55.8
Zone_5,2025-01-10 02:00:00,0.97,24.9,64.5
Zone_6,2025-01-10 02:00:00,2.29,28.0,63.6
Zone_7,2025-01-10 02:00:00,2.39,32.9,62.4
Zone_8,2025-01-10 02:00:00,1.43,24.9,65.3
Zone_9,2025-01-10 02:00:00,2.13,31.0,69.1
Zone_10,2025-01-10 02:00:00,2.55,23.6,78.6
Zone_1,2025-01-10 03:00:00,3.82,25.4,54.5
Zone_2,2025-01-10 03:00:00,2.24,20.8,49.3
Zone_3,2025-01-10 03:00:00,3.02,25.1,73.4
Zone_4,2025-01-10 03:00:00,1.95,27.5,73.7
Zone_5,2025-01-10 03:00:00,2.75,33.4,69.6
Zone_6,2025-01-10 03:00:00,1.26,33.5,56.5
Zone_7,2025-01-10 03:00:00,2.21,21.9,53.5
Zone_8,2025-01-10 03:00:00,2.99,33.2,59.0
Zone_9,2025-01-10 03:00:00,2.54,27.5,55.4
Zone_10,2025-01-10 03:00:00,1.19,27.2,70.7
Zone_1,2025-01-10 04:00:00,2.05,30.9,68.6
Zone_2,2025-01-10 04:00:00,2.75,25.3,68.8
Zone_3,2025-01-10 04:00:00,1.74,17.6,64.9
Zone_4,2025-01-10 04:00:00,2.47,23.9,70.2
Zone_5,2025-01-10 04:00:00,2.36,33.9,56.3
Zone_6,2025-01-10 04:00:00,0.83,23.7,51.8
Zone_7,2025-01-10 04:00:00,2.0,26.2,62.6
Zone_8,2025-01-10 04:00:00,1.86,26.7,72.3
Zone_9,2025-01-10 04:00:00,2.14,27.2,43.1
Zone_10,2025-01-10 04:00:00,2.49,23.1,59.0
Zone_1,2025-01-10 05:00:00,1.32,16.9,69.7
Zone_2,2025-01-10 05:00:00,2.21,25.4,55.6
Zone_3,2025-01-10 05:00:00,2.98,22.2,49.9
Zone_4,2025-01-10 05:00:00,2.2,26.4,64.2
Zone_5,2025-01-10 05:00:00,1.67,20.4,64.0
Zone_6,2025-01-10 05:00:00,2.69,28.4,76.0
Zone_7,2025-01-10 05:00:00,1.52,18.2,45.1
Zone_8,2025-01-10 05:00:00,1.7,27.0,57.7
Zone_9,2025-01-10 05:00:00,1.51,25.4,77.5
Zone_10,2025-01-10 05:00:00,1.34,29.2,67.3
Zone_1,2025-01-10 06:00:00,1.99,27.0,58.1
Zone_2,2025-01-10 06:00:00,2.07,26.0,72.4
Zone_3,2025-01-10 06:00:00,1.61,36.2,43.7
Zone_4,2025-01-10 06:00:00,1.84,23.6,65.9
Zone_5,2025-01-10 06:00:00,1.74,30.9,69.5
Zone_6,2025-01-10 06:00:00,1.72,22.6,44.7
Zone_7,2025-01-10 06:00:00,2.31,31.5,54.3
Zone_8,2025-01-10 06:00:00,1.98,24.0,67.3
Zone_9,2025-01-10 06:00:00,1.81,24.6,59.2
Zone_10,2025-01-10 06:00:00,3.75,29.8,57.1
Zone_1,2025-01-10 07:00:00,3.29,24.7,56.0
Zone_2,2025-01-10 07:00:00,3.53,31.2,66.8
Zone_3,2025-01-10 07:00:00,2.9,30.4,42.8
Zone_4,2025-01-10 07:00:00,2.63,29.0,63.6
Zone_5,2025-01-10 07:00:00,2.68,25.0,46.8
Zone_6,2025-01-10 07:00:00,4.03,20.7,58.6
Zone_7,2025-01-10 07:00:00,3.68,27.0,78.6
Zone_8,2025-01-10 07:00:00,3.29,27.8,65.6
Zone_9,2025-01-10 07:00:00,2.3,31.2,67.6
Zone_10,2025-01-10 07:00:00,4.39,12.8,46.7
Zone_1,2025-01-10 08:00:00,3.19,20.7,67.9
Zone_2,2025-01-10 08:00:00,2.7,28.3,48.4
Zone_3,2025-01-10 08:00:00,3.08,28.5,64.2
Zone_4,2025-01-10 08:00:00,3.38,19.9,59.1
Zone_5,2025-01-10 08:00:00,2.52,20.4,65.6
Zone_6,2025-01-10 08:00:00,3.4,26.0,63.3
Zone_7,2025-01-10 08:00:00,3.42,22.6,55.4
Zone_8,2025-01-10 08:00:00,2.24,28.9,45.7
Zone_9,2025-01-10 08:00:00,3.77,23.7,61.6
Zone_10,2025-01-10 08:00:00,2.35,21.9,63.9
Zone_1,2025-01-10 09:00:00,2.36,25.2,75.1
Zone_2,2025-01-10 09:00:00,2.86,22.7,54.1
Zone_3,2025-01-10 09:00:00,2.65,17.4,71.9
Zone_4,2025-01-10 09:00:00,3.08,32.6,55.3
Zone_5,2025-01-10 09:00:00,2.51,26.9,64.0
Zone_6,2025-01-10 09:00:00,2.37,23.3,54.5
Zone_7,2025-01-10 09:00:00,2.86,32.6,58.4
Zone_8,2025-01-10 09:00:00,3.07,35.6,67.7
Zone_9,2025-01-10 09:00:00,2.82,20.9,56.9
Zone_10,2025-01-10 09:00:00,4.04,23.0,68.6
Zone_1,2025-01-10 10:00:00,2.75,21.5,64.5
Zone_2,2025-01-10 10:00:00,2.67,18.3,47.4
Zone_3,2025-01-10 10:00:00,3.55,33.9,45.2
Zone_4,2025-01-10 10:00:00,3.26,34.0,43.8
Zone_5,2025-01-10 10:00:00,2.6,22.8,54.0
Zone_6,2025-01-10 10:00:00,2.59,25.1,60.9
Zone_7,2025-01-10 10:00:00,3.21,25.8,50.8
Zone_8,2025-01-10 10:00:00,3.9,19.4,61.4
Zone_9,2025-01-10 10:00:00,2.21,28.2,65.3
Zone_10,2025-01-10 10:00:00,4.59,22.9,78.0
Zone_1,2025-01-10 11:00:00,2.32,28.0,53.1
Zone_2,2025-01-10 11:00:00,1.84,30.7,73.6
Zone_3,2025-01-10 11:00:00,3.56,20.9,54.4
Zone_4,2025-01-10 11:00:00,3.33,22.3,58.0
Zone_5,2025-01-10 11:00:00,3.21,22.8,63.8
Zone_6,2025-01-10 11:00:00,3.63,32.4,71.6
Zone_7,2025-01-10 11:00:00,3.13,26.0,64.3
Zone_8,2025-01-10 11:00:00,2.88,24.2,50.9
Zone_9,2025-01-10 11:00:00,3.02,29.4,61.2
Zone_10,2025-01-10 11:00:00,3.0,27.0,55.3
Zone_1,2025-01-10 12:00:00,2.13,30.8,68.2
Zone_2,2025-01-10 12:00:00,3.27,19.7,62.4
Zone_3,2025-01-10 12:00:00,2.52,24.0,53.9
Zone_4,2025-01-10 12:00:00,3.79,28.0,74.7
Zone_5,2025-01-10 12:00:00,2.1,26.2,69.5
Zone_6,2025-01-10 12:00:00,3.25,32.4,57.4
Zone_7,2025-01-10 12:00:00,2.87,32.8,67.2
Zone_8,2025-01-10 12:00:00,3.58,35.2,50.6
Zone_9,2025-01-10 12:00:00,2.74,24.9,65.5
Zone_10,2025-01-10 12:00:00,2.4,16.2,64.0
Zone_1,2025-01-10 13:00:00,3.45,21.8,62.0
Zone_2,2025-01-10 13:00:00,3.02,26.6,63.0
Zone_3,2025-01-10 13:00:00,3.02,23.8,44.2
Zone_4,2025-01-10 13:00:00,3.04,18.0,77.5
Zone_5,2025-01-10 13:00:00,4.26,18.3,58.0
Zone_6,2025-01-10 13:00:00,2.63,23.5,41.3
Zone_7,2025-01-10 13:00:00,1.68,23.6,59.6
Zone_8,2025-01-10 13:00:00,3.11,20.7,68.8
Zone_9,2025-01-10 13:00:00,3.02,18.8,51.5
Zone_10,2025-01-10 13:00:00,4.09,33.6,54.6
Zone_1,2025-01-10 14:00:00,2.31,23.1,64.7
Zone_2,2025-01-10 14:00:00,2.89,26.9,68.4
Zone_3,2025-01-10 14:00:00,3.17,25.6,72.2
Zone_4,2025-01-10 14:00:00,3.04,20.1,58.8
Zone_5,2025-01-10 14:00:00,3.69,23.1,60.3
Zone_6,2025-01-10 14:00:00,2.64,22.9,44.1
Zone_7,2025-01-10 14:00:00,2.26,18.3,46.4
Zone_8,2025-01-10 14:00:00,2.07,22.0,55.9
Zone_9,2025-01-10 14:00:00,2.93,22.4,60.7
Zone_10,2025-01-10 14:00:00,3.31,23.1,66.4
Zone_1,2025-01-10 15:00:00,3.72,25.0,58.4
Zone_2,2025-01-10 15:00:00,3.51,31.0,68.9
